id,date,time,molten_volume,count,working,molten_temp,facility_operation_cycleTime,production_cycletime,low_section_speed,high_section_speed,cast_pressure,biscuit_thickness,upper_mold_temp1,upper_mold_temp2,lower_mold_temp1,lower_mold_temp2,sleeve_temperature,physical_strength,Coolant_temperature,tryshot_signal,EMS_operation_time,mold_code,passorfail,datetime
15417,2019-01-22,11:10:40,-1,96,가동,713,117,119,110,112,330,54,102,171,185,147,480,710,33,A,23,8917,0,2019-01-22 11:10:40
15419,2019-01-22,11:12:41,-1,97,가동,713,118,120,110,112,330,56,102,170,184,147,479,709,33,A,23,8917,0,2019-01-22 11:12:41
15421,2019-01-22,11:14:39,-1,98,가동,712,119,119,110,112,330,53,102,171,184,147,479,703,33,A,23,8917,0,2019-01-22 11:14:39
15423,2019-01-22,11:16:41,-1,99,가동,712,118,120,110,112,331,56,102,171,184,147,478,703,33,A,23,8917,0,2019-01-22 11:16:41
15425,2019-01-22,11:18:37,-1,100,가동,711,119,115,110,112,331,53,102,172,186,148,480,709,32,A,23,8917,0,2019-01-22 11:18:37
15427,2019-01-22,11:20:37,-1,101,가동,711,114,119,110,112,331,53,102,171,185,147,480,703,32,A,23,8917,0,2019-01-22 11:20:37
15429,2019-01-22,11:22:35,-1,102,가동,710,118,119,110,112,331,53,102,171,184,147,480,708,31,A,23,8917,0,2019-01-22 11:22:35
15431,2019-01-22,11:24:28,-1,103,가동,710,119,120,110,112,332,53,102,170,183,146,479,708,32,A,23,8917,0,2019-01-22 11:24:28
15433,2019-01-22,11:26:36,-1,104,가동,708,119,120,110,112,331,53,102,170,183,146,479,713,32,A,23,8917,0,2019-01-22 11:26:36
15435,2019-01-22,11:28:27,-1,105,가동,708,119,121,110,112,331,54,102,170,183,146,479,714,32,A,23,8917,0,2019-01-22 11:28:27
15437,2019-01-22,11:30:32,-1,106,가동,709,120,120,110,112,331,54,102,169,182,146,478,708,33,A,23,8917,0,2019-01-22 11:30:32
15439,2019-01-22,11:32:31,-1,107,가동,711,120,120,110,112,331,50,102,169,182,146,478,713,32,A,23,8917,0,2019-01-22 11:32:31
15441,2019-01-22,11:34:39,-1,108,가동,712,120,121,110,112,330,54,102,169,181,146,478,706,33,A,23,8917,0,2019-01-22 11:34:39
15443,2019-01-22,11:36:37,-1,109,가동,713,120,121,110,112,331,54,102,169,180,146,479,706,33,A,23,8917,0,2019-01-22 11:36:37
15445,2019-01-22,11:38:42,-1,110,가동,713,121,121,110,112,330,51,102,169,181,146,479,699,33,A,23,8917,0,2019-01-22 11:38:42
15447,2019-01-22,11:40:42,-1,111,가동,713,120,122,110,112,330,54,102,169,181,146,479,701,33,A,23,8917,0,2019-01-22 11:40:42
15449,2019-01-22,11:42:37,-1,112,가동,713,121,122,110,112,331,54,102,169,181,146,478,708,33,A,23,8917,0,2019-01-22 11:42:37
15451,2019-01-22,11:44:41,-1,113,가동,713,121,121,110,112,331,51,102,169,182,146,479,701,33,A,23,8917,0,2019-01-22 11:44:41
15453,2019-01-22,11:46:46,-1,114,가동,712,121,122,110,112,330,53,102,169,181,146,478,702,32,A,23,8917,0,2019-01-22 11:46:46
15455,2019-01-22,11:48:44,-1,115,가동,712,122,122,110,112,331,55,102,168,180,145,477,709,33,A,23,8917,0,2019-01-22 11:48:44
15457,2019-01-22,11:52:15,-1,116,가동,715,122,203,110,112,331,52,94,143,150,131,454,702,33,A,23,8917,0,2019-01-22 11:52:15
15459,2019-01-22,11:54:11,-1,117,가동,714,202,115,110,112,332,53,102,158,167,138,471,707,33,A,23,8917,0,2019-01-22 11:54:11
15461,2019-01-22,11:56:08,-1,118,가동,714,115,116,110,112,332,51,102,163,176,143,479,687,33,A,23,8917,0,2019-01-22 11:56:08
15463,2019-01-22,11:58:05,-1,119,가동,713,115,116,110,112,330,54,102,167,180,145,483,705,32,A,23,8917,0,2019-01-22 11:58:05
15465,2019-01-22,11:59:59,-1,120,가동,712,116,117,110,112,331,55,102,169,182,146,483,710,32,A,23,8917,0,2019-01-22 11:59:59
15467,2019-01-22,12:01:55,-1,121,가동,712,116,115,110,112,331,53,102,171,184,146,481,705,31,A,23,8917,0,2019-01-22 12:01:55
15469,2019-01-22,12:03:47,-1,122,가동,711,115,114,110,112,331,53,102,173,185,147,478,715,31,A,23,8917,0,2019-01-22 12:03:47
15471,2019-01-22,12:05:40,-1,123,가동,711,114,115,110,112,330,51,102,173,186,147,478,708,32,A,23,8917,0,2019-01-22 12:05:40
15473,2019-01-22,12:07:29,-1,124,가동,711,114,115,110,112,330,49,102,173,186,147,478,702,32,A,23,8917,0,2019-01-22 12:07:29
15475,2019-01-22,12:09:27,-1,125,가동,710,115,115,110,112,331,50,102,174,186,148,478,706,32,A,23,8917,0,2019-01-22 12:09:27
15477,2019-01-22,12:11:29,-1,126,가동,709,115,115,110,112,331,52,102,174,187,148,479,702,32,A,23,8917,0,2019-01-22 12:11:29
15479,2019-01-22,12:13:21,-1,127,가동,709,114,114,110,112,333,48,102,174,187,148,480,699,32,A,23,8917,0,2019-01-22 12:13:21
15481,2019-01-22,12:15:29,-1,128,가동,709,114,118,110,112,330,53,102,173,186,147,479,705,32,A,23,8917,0,2019-01-22 12:15:29
15483,2019-01-22,12:17:19,-1,129,가동,709,117,114,110,112,331,50,102,175,187,148,479,703,32,A,23,8917,0,2019-01-22 12:17:19
15485,2019-01-22,12:19:19,-1,130,가동,711,113,118,110,112,331,54,102,173,186,147,478,712,32,A,23,8917,0,2019-01-22 12:19:19
15486,2019-01-22,12:21:08,-1,131,가동,713,118,118,110,112,331,53,102,173,185,147,479,705,32,A,23,8917,0,2019-01-22 12:21:08
15488,2019-01-22,12:23:08,-1,132,가동,714,118,118,110,112,330,54,102,173,185,147,480,710,32,A,23,8917,0,2019-01-22 12:23:08
15490,2019-01-22,12:25:01,-1,133,가동,716,117,115,110,112,330,49,102,175,187,148,481,712,32,A,23,8917,0,2019-01-22 12:25:01
15492,2019-01-22,12:26:52,-1,134,가동,716,114,115,110,112,330,51,102,176,188,148,481,711,32,A,23,8917,0,2019-01-22 12:26:52
15494,2019-01-22,12:28:51,-1,135,가동,716,115,118,110,112,330,51,102,174,187,148,479,714,32,A,23,8917,0,2019-01-22 12:28:51
15496,2019-01-22,12:30:48,-1,136,가동,716,117,117,110,112,331,54,102,174,186,148,481,707,32,A,23,8917,0,2019-01-22 12:30:48
15498,2019-01-22,12:32:45,-1,137,가동,716,117,118,110,112,330,54,102,174,186,148,480,705,32,A,23,8917,0,2019-01-22 12:32:45
15500,2019-01-22,12:34:46,-1,138,가동,716,117,118,110,112,330,53,102,174,186,148,479,714,32,A,23,8917,0,2019-01-22 12:34:46
15502,2019-01-22,12:36:45,-1,139,가동,715,118,118,110,112,330,54,102,175,186,148,478,710,33,A,23,8917,0,2019-01-22 12:36:45
15504,2019-01-22,12:38:45,-1,140,가동,715,118,120,110,112,330,56,102,174,186,148,479,705,33,A,23,8917,0,2019-01-22 12:38:45
15506,2019-01-22,12:40:45,-1,141,가동,714,119,119,110,112,330,56,102,174,186,147,480,709,33,A,23,8917,0,2019-01-22 12:40:45
15508,2019-01-22,12:42:41,-1,142,가동,714,119,120,110,112,331,56,102,174,185,147,480,706,32,A,23,8917,0,2019-01-22 12:42:41
15510,2019-01-22,12:44:40,-1,143,가동,713,119,119,110,112,331,55,102,174,185,147,480,702,31,A,23,8917,0,2019-01-22 12:44:40
15512,2019-01-22,12:46:44,-1,144,가동,712,119,119,110,112,330,54,102,174,185,147,479,711,31,A,23,8917,0,2019-01-22 12:46:44
15514,2019-01-22,12:48:36,-1,145,가동,711,119,118,110,112,330,55,102,174,185,147,480,702,31,A,23,8917,0,2019-01-22 12:48:36
15516,2019-01-22,12:50:46,-1,146,가동,710,117,120,110,112,331,53,102,172,184,147,479,715,32,A,23,8917,0,2019-01-22 12:50:46
15518,2019-01-22,12:52:40,-1,147,가동,709,119,120,110,112,331,54,102,172,184,146,480,711,32,A,23,8917,0,2019-01-22 12:52:40
15519,2019-01-22,12:54:48,-1,148,가동,709,120,120,110,112,331,54,102,171,183,146,479,703,32,A,23,8917,0,2019-01-22 12:54:48
15520,2019-01-22,12:56:57,-1,149,가동,708,119,121,110,112,330,52,102,170,183,146,478,711,32,A,23,8917,0,2019-01-22 12:56:57
15522,2019-01-22,12:58:48,-1,150,가동,709,120,120,110,112,331,56,102,169,183,146,478,707,32,A,23,8917,0,2019-01-22 12:58:48
15524,2019-01-22,13:00:47,-1,151,가동,711,120,120,110,112,331,51,102,169,183,146,478,707,32,A,23,8917,0,2019-01-22 13:00:47
15526,2019-01-22,13:02:51,-1,152,가동,713,120,120,110,112,331,54,102,169,183,146,479,704,32,A,23,8917,0,2019-01-22 13:02:51
15528,2019-01-22,13:04:45,-1,153,가동,715,120,121,110,112,331,53,102,169,182,146,479,711,32,A,23,8917,0,2019-01-22 13:04:45
15530,2019-01-22,13:06:43,-1,154,가동,716,120,121,110,112,330,56,102,169,182,146,479,711,32,A,23,8917,0,2019-01-22 13:06:43
15531,2019-01-22,13:08:47,-1,155,가동,716,120,121,110,112,331,56,102,169,182,146,480,712,32,A,23,8917,0,2019-01-22 13:08:47
15532,2019-01-22,13:10:42,-1,156,가동,716,121,121,110,112,331,55,102,168,182,146,480,709,32,A,23,8917,0,2019-01-22 13:10:42
15533,2019-01-22,13:12:40,-1,157,가동,716,121,120,110,112,331,54,102,168,182,146,480,713,33,A,23,8917,0,2019-01-22 13:12:40
15534,2019-01-22,13:14:48,-1,158,가동,715,120,121,110,112,330,53,102,168,182,146,479,709,33,A,23,8917,0,2019-01-22 13:14:48
15535,2019-01-22,13:16:46,-1,159,가동,714,121,122,110,112,331,52,102,167,182,146,479,708,33,A,23,8917,0,2019-01-22 13:16:46
15537,2019-01-22,13:20:29,-1,160,가동,710,121,219,110,112,331,48,89,139,145,128,452,708,33,A,23,8917,1,2019-01-22 13:20:29
15539,2019-01-22,13:22:34,-1,161,가동,709,217,115,110,112,332,48,102,153,163,137,470,696,33,A,23,8917,0,2019-01-22 13:22:34
15540,2019-01-22,13:24:32,-1,162,가동,709,115,117,110,112,331,51,102,159,173,142,479,714,33,A,23,8917,0,2019-01-22 13:24:32
15541,2019-01-22,13:26:20,-1,163,가동,709,117,116,110,112,330,52,102,163,178,144,485,713,33,A,23,8917,0,2019-01-22 13:26:20
15542,2019-01-22,13:28:14,-1,164,가동,711,116,117,110,112,330,53,102,165,181,146,484,711,33,A,23,8917,0,2019-01-22 13:28:14
15543,2019-01-22,13:30:10,-1,165,가동,711,117,117,110,112,331,53,102,168,183,146,482,703,33,A,23,8917,0,2019-01-22 13:30:10
15544,2019-01-22,13:32:03,-1,166,가동,712,116,117,110,112,330,50,102,169,184,147,480,713,33,A,23,8917,0,2019-01-22 13:32:03
15545,2019-01-22,13:34:04,-1,167,가동,713,116,117,110,112,331,53,102,170,185,147,479,711,32,A,23,8917,0,2019-01-22 13:34:04
15546,2019-01-22,13:35:58,-1,168,가동,713,117,118,110,112,330,53,102,170,184,147,480,681,31,A,23,8917,0,2019-01-22 13:35:58
15547,2019-01-22,13:37:56,-1,169,가동,713,117,118,110,112,330,53,102,170,185,147,479,708,32,A,23,8917,0,2019-01-22 13:37:56
15548,2019-01-22,13:39:56,-1,170,가동,713,117,118,110,112,330,54,102,170,184,147,479,713,32,A,23,8917,0,2019-01-22 13:39:56
15549,2019-01-22,13:42:01,-1,171,가동,713,118,118,110,112,331,54,102,171,185,147,480,711,33,A,23,8917,0,2019-01-22 13:42:01
15550,2019-01-22,13:43:54,-1,172,가동,713,117,118,110,112,331,52,102,171,185,147,480,713,32,A,23,8917,0,2019-01-22 13:43:54
15551,2019-01-22,13:45:55,-1,173,가동,712,118,119,110,112,330,52,102,171,185,147,479,715,33,A,23,8917,0,2019-01-22 13:45:55
15552,2019-01-22,13:47:50,-1,174,가동,712,118,117,110,112,330,55,102,171,186,147,478,716,33,A,23,8917,0,2019-01-22 13:47:50
15553,2019-01-22,13:49:54,-1,175,가동,711,115,119,110,112,331,53,102,171,185,147,478,715,33,A,23,8917,0,2019-01-22 13:49:54
15554,2019-01-22,13:51:47,-1,176,가동,711,117,119,110,112,330,55,102,172,186,147,478,711,33,A,23,8917,0,2019-01-22 13:51:47
15555,2019-01-22,13:53:43,-1,177,가동,710,117,117,110,112,331,53,102,172,186,147,480,696,33,A,23,8917,0,2019-01-22 13:53:43
15557,2019-01-22,13:55:41,-1,178,가동,710,116,119,110,112,330,56,102,171,185,147,479,705,33,A,23,8917,0,2019-01-22 13:55:41
15559,2019-01-22,13:57:39,-1,179,가동,709,118,119,110,112,330,54,102,171,184,147,478,686,33,A,23,8917,0,2019-01-22 13:57:39
15561,2019-01-22,13:59:41,-1,180,가동,709,118,120,110,112,331,55,102,171,183,147,478,714,33,A,23,8917,0,2019-01-22 13:59:41
15563,2019-01-22,14:01:42,-1,181,가동,708,119,119,110,112,331,54,102,171,185,147,478,716,33,A,23,8917,0,2019-01-22 14:01:42
15565,2019-01-22,14:03:43,-1,182,가동,710,118,119,110,112,330,53,102,171,184,147,479,714,33,A,23,8917,0,2019-01-22 14:03:43
15567,2019-01-22,14:05:39,-1,183,가동,711,119,119,110,112,330,52,102,171,184,147,479,712,33,A,23,8917,0,2019-01-22 14:05:39
15569,2019-01-22,14:07:39,-1,184,가동,712,118,119,110,113,330,52,102,172,184,147,479,716,33,A,23,8917,0,2019-01-22 14:07:39
15621,2019-01-22,15:54:53,-1,185,가동,712,118,119,71,112,170,57,72,74,81,120,393,710,29,A,23,8917,1,2019-01-22 15:54:53
15622,2019-01-22,15:56:59,-1,186,가동,712,118,78,107,112,170,57,94,97,114,124,440,699,30,A,23,8917,1,2019-01-22 15:56:59
