id,date,time,molten_volume,count,working,molten_temp,facility_operation_cycleTime,production_cycletime,low_section_speed,high_section_speed,cast_pressure,biscuit_thickness,upper_mold_temp1,upper_mold_temp2,lower_mold_temp1,lower_mold_temp2,sleeve_temperature,physical_strength,Coolant_temperature,tryshot_signal,EMS_operation_time,mold_code,passorfail,datetime
133,2019-01-02,20:34:56,-1,18,가동,731,126,127,110,112,331,56,228,185,206,200,518,707,30,A,23,8573,0,2019-01-02 20:34:56
135,2019-01-02,20:37:04,-1,19,가동,732,127,127,110,112,331,56,229,187,206,200,518,715,30,A,23,8573,0,2019-01-02 20:37:04
137,2019-01-02,20:39:07,-1,20,가동,732,127,125,110,112,330,57,230,188,207,202,517,715,30,A,23,8573,0,2019-01-02 20:39:07
140,2019-01-02,20:42:57,-1,21,가동,732,124,229,110,112,331,52,156,158,168,164,486,715,31,A,23,8573,0,2019-01-02 20:42:57
142,2019-01-02,20:44:56,-1,22,가동,732,228,119,110,112,330,52,207,174,186,183,504,712,31,A,23,8573,0,2019-01-02 20:44:56
144,2019-01-02,20:46:58,-1,23,가동,733,119,122,110,112,331,56,222,180,196,193,513,716,31,A,23,8573,0,2019-01-02 20:46:58
146,2019-01-02,20:49:05,-1,24,가동,732,122,127,110,112,331,56,225,182,200,196,516,712,31,A,23,8573,0,2019-01-02 20:49:05
148,2019-01-02,20:51:11,-1,25,가동,731,127,125,110,112,331,56,228,185,204,199,517,709,31,A,23,8573,0,2019-01-02 20:51:11
150,2019-01-02,20:53:17,-1,26,가동,730,124,126,110,112,331,56,228,187,205,200,516,711,31,A,23,8573,0,2019-01-02 20:53:17
152,2019-01-02,20:55:22,-1,27,가동,730,126,124,110,112,331,56,230,189,207,202,516,711,31,A,23,8573,0,2019-01-02 20:55:22
154,2019-01-02,20:57:30,-1,28,가동,729,124,128,110,112,330,56,229,189,206,202,517,708,31,A,23,8573,0,2019-01-02 20:57:30
156,2019-01-02,20:59:35,-1,29,가동,730,127,125,110,112,330,56,230,190,208,203,517,704,31,A,23,8573,0,2019-01-02 20:59:35
158,2019-01-02,21:01:43,-1,30,가동,730,125,126,110,112,331,56,230,191,208,204,518,714,31,A,23,8573,0,2019-01-02 21:01:43
160,2019-01-02,21:03:47,-1,31,가동,732,126,125,110,112,331,56,231,192,209,204,518,709,31,A,23,8573,0,2019-01-02 21:03:47
162,2019-01-02,21:05:54,-1,32,가동,733,125,126,110,112,331,56,230,192,210,205,519,713,31,A,23,8573,0,2019-01-02 21:05:54
164,2019-01-02,21:07:57,-1,33,가동,733,126,122,110,112,330,56,233,194,211,206,520,700,31,A,23,8573,0,2019-01-02 21:07:57
166,2019-01-02,21:10:04,-1,34,가동,734,122,127,110,112,331,57,231,193,211,206,517,713,32,A,23,8573,0,2019-01-02 21:10:04
168,2019-01-02,21:12:08,-1,35,가동,733,126,124,110,112,331,56,233,195,211,206,521,715,32,A,23,8573,0,2019-01-02 21:12:08
170,2019-01-02,21:14:14,-1,36,가동,733,124,127,110,112,331,56,231,194,211,206,520,712,32,A,23,8573,0,2019-01-02 21:14:14
172,2019-01-02,21:16:19,-1,37,가동,732,126,127,110,112,331,56,233,195,212,207,520,712,32,A,23,8573,0,2019-01-02 21:16:19
174,2019-01-02,21:18:24,-1,38,가동,732,124,125,110,112,331,56,232,195,212,206,517,711,32,A,23,8573,0,2019-01-02 21:18:24
176,2019-01-02,21:20:30,-1,39,가동,731,125,124,110,112,331,56,231,195,213,208,519,705,31,A,23,8573,0,2019-01-02 21:20:30
178,2019-01-02,21:22:36,-1,40,가동,730,124,126,110,112,331,56,229,195,211,207,520,705,31,A,23,8573,0,2019-01-02 21:22:36
180,2019-01-02,21:24:41,-1,41,가동,729,126,125,110,112,330,56,230,195,212,207,519,710,31,A,23,8573,0,2019-01-02 21:24:41
182,2019-01-02,21:26:51,-1,42,가동,728,125,125,110,112,331,55,231,196,212,207,521,710,31,A,23,8573,0,2019-01-02 21:26:51
184,2019-01-02,21:28:51,-1,43,가동,729,123,124,110,112,332,56,232,196,213,207,521,710,31,A,23,8573,0,2019-01-02 21:28:51
185,2019-01-02,21:30:55,-1,44,가동,731,123,123,110,112,331,56,233,197,213,208,522,702,32,A,23,8573,0,2019-01-02 21:30:55
187,2019-01-02,21:32:59,-1,45,가동,732,121,124,110,112,331,56,234,198,214,208,521,711,32,A,23,8573,0,2019-01-02 21:32:59
189,2019-01-02,21:35:05,-1,46,가동,734,122,126,110,112,332,56,232,198,214,207,518,705,32,A,23,8573,0,2019-01-02 21:35:05
191,2019-01-02,21:37:09,-1,47,가동,734,124,124,110,112,333,56,233,198,214,208,520,709,32,A,23,8573,0,2019-01-02 21:37:09
193,2019-01-02,21:39:13,-1,48,가동,733,123,123,110,112,331,57,234,200,215,209,522,705,32,A,23,8573,0,2019-01-02 21:39:13
194,2019-01-02,21:41:18,-1,49,가동,733,121,125,110,112,332,56,233,199,215,208,524,699,32,A,23,8573,0,2019-01-02 21:41:18
196,2019-01-02,21:43:22,-1,50,가동,732,123,124,110,112,331,55,234,199,216,208,523,710,32,A,23,8573,0,2019-01-02 21:43:22
197,2019-01-02,21:45:27,-1,51,가동,731,122,125,110,112,331,56,233,199,215,208,522,708,32,A,23,8573,0,2019-01-02 21:45:27
198,2019-01-02,21:47:31,-1,52,가동,730,123,124,110,112,331,56,234,200,215,207,522,710,32,A,23,8573,0,2019-01-02 21:47:31
199,2019-01-02,21:49:35,-1,53,가동,729,121,125,110,112,331,56,234,199,215,207,523,708,32,A,23,8573,0,2019-01-02 21:49:35
200,2019-01-02,21:51:41,-1,54,가동,729,123,125,110,112,330,54,233,199,215,207,525,708,32,A,23,8573,0,2019-01-02 21:51:41
203,2019-01-02,21:53:46,-1,55,가동,727,123,125,110,112,331,56,233,199,216,207,524,712,32,A,23,8573,0,2019-01-02 21:53:46
204,2019-01-02,21:55:51,-1,56,가동,728,123,124,110,112,331,55,234,200,216,207,522,710,32,A,23,8573,0,2019-01-02 21:55:51
205,2019-01-02,21:57:53,-1,57,가동,728,122,123,110,112,331,56,235,201,217,207,523,684,32,A,23,8573,0,2019-01-02 21:57:53
206,2019-01-02,21:59:59,-1,58,가동,727,121,125,110,112,330,55,234,200,217,207,524,706,32,A,23,8573,0,2019-01-02 21:59:59
207,2019-01-02,22:03:24,-1,59,가동,731,123,205,110,112,331,51,175,174,185,176,498,706,32,A,23,8573,0,2019-01-02 22:03:24
208,2019-01-02,22:05:23,-1,60,가동,731,203,119,110,112,331,52,215,187,198,191,513,709,32,A,23,8573,0,2019-01-02 22:05:23
209,2019-01-02,22:07:23,-1,61,가동,731,117,120,110,113,331,51,227,193,206,198,521,707,32,A,23,8573,0,2019-01-02 22:07:23
210,2019-01-02,22:09:27,-1,62,가동,730,118,124,110,112,331,54,229,194,209,201,523,706,32,A,23,8573,0,2019-01-02 22:09:27
211,2019-01-02,22:11:32,-1,63,가동,729,123,125,110,112,330,55,230,195,210,201,521,711,31,A,23,8573,0,2019-01-02 22:11:32
212,2019-01-02,22:13:36,-1,64,가동,729,123,124,110,112,331,53,230,196,211,202,521,708,31,A,23,8573,0,2019-01-02 22:13:36
213,2019-01-02,22:15:39,-1,65,가동,730,122,124,110,112,331,54,231,197,212,204,524,704,30,A,23,8573,0,2019-01-02 22:15:39
214,2019-01-02,22:17:43,-1,66,가동,731,122,123,110,112,331,52,232,198,212,205,524,708,31,A,23,8573,0,2019-01-02 22:17:43
215,2019-01-02,22:19:46,-1,67,가동,731,121,123,110,112,331,54,232,198,212,205,525,709,31,A,23,8573,0,2019-01-02 22:19:46
216,2019-01-02,22:21:51,-1,68,가동,731,121,125,110,112,332,54,231,197,212,205,524,706,31,A,23,8573,0,2019-01-02 22:21:51
217,2019-01-02,22:23:50,-1,69,가동,731,123,119,110,112,330,54,236,201,215,208,524,706,31,A,23,8573,0,2019-01-02 22:23:50
218,2019-01-02,22:25:49,-1,70,가동,730,117,119,110,112,330,55,237,202,216,208,525,698,31,A,23,8573,0,2019-01-02 22:25:49
219,2019-01-02,22:27:55,-1,71,가동,731,116,125,110,112,332,53,234,200,214,206,528,711,31,A,23,8573,0,2019-01-02 22:27:55
220,2019-01-02,22:29:58,-1,72,가동,731,123,124,110,112,331,55,233,199,213,205,527,709,31,A,23,8573,0,2019-01-02 22:29:58
221,2019-01-02,22:32:02,-1,73,가동,730,122,124,110,112,331,55,232,199,213,203,525,709,31,A,23,8573,0,2019-01-02 22:32:02
222,2019-01-02,22:34:05,-1,74,가동,729,123,123,110,112,331,55,233,199,213,201,528,706,31,A,23,8573,0,2019-01-02 22:34:05
223,2019-01-02,22:36:11,-1,75,가동,729,121,125,110,112,331,55,232,199,212,202,525,694,32,A,23,8573,0,2019-01-02 22:36:11
224,2019-01-02,22:38:15,-1,76,가동,729,123,123,110,112,330,53,233,198,213,199,526,709,32,A,23,8573,0,2019-01-02 22:38:15
225,2019-01-02,22:42:22,-1,77,가동,731,123,123,110,112,331,54,145,162,168,157,492,702,32,A,23,8573,0,2019-01-02 22:42:22
226,2019-01-02,22:45:21,-1,78,가동,731,123,123,110,112,331,53,165,162,169,161,498,711,32,A,23,8573,0,2019-01-02 22:45:21
227,2019-01-02,22:47:20,-1,79,가동,730,137,119,110,112,330,53,210,179,188,179,512,709,32,A,23,8573,0,2019-01-02 22:47:20
228,2019-01-02,22:49:23,-1,80,가동,731,117,124,110,112,330,53,223,185,197,187,520,703,31,A,23,8573,0,2019-01-02 22:49:23
229,2019-01-02,22:57:40,-1,81,가동,729,117,124,110,112,331,50,75,125,118,120,471,701,31,A,23,8573,0,2019-01-02 22:57:40
230,2019-01-02,22:59:43,-1,82,가동,729,185,124,110,112,331,50,173,151,153,149,510,716,32,A,23,8573,0,2019-01-02 22:59:43
231,2019-01-02,23:01:46,-1,83,가동,729,121,123,110,112,331,51,205,165,175,168,527,695,31,A,23,8573,0,2019-01-02 23:01:46
232,2019-01-02,23:03:52,-1,84,가동,729,121,126,110,112,330,54,217,174,186,179,529,714,31,A,23,8573,0,2019-01-02 23:03:52
233,2019-01-02,23:05:56,-1,85,가동,730,123,125,110,112,330,54,223,181,193,186,532,713,31,A,23,8573,0,2019-01-02 23:05:56
234,2019-01-02,23:08:01,-1,86,가동,731,123,125,110,112,330,56,226,185,198,190,532,707,31,A,23,8573,0,2019-01-02 23:08:01
235,2019-01-02,23:10:07,-1,87,가동,731,123,126,110,112,331,54,226,187,201,192,529,706,31,A,23,8573,0,2019-01-02 23:10:07
236,2019-01-02,23:14:32,-1,88,가동,731,123,126,110,112,336,52,155,151,161,152,494,703,30,A,23,8573,0,2019-01-02 23:14:32
237,2019-01-02,23:16:30,-1,89,가동,730,151,119,110,112,330,53,202,173,184,172,513,707,30,A,23,8573,0,2019-01-02 23:16:30
238,2019-01-02,23:18:31,-1,90,가동,730,117,121,110,112,330,54,220,182,194,184,519,706,30,A,23,8573,0,2019-01-02 23:18:31
239,2019-01-02,23:20:36,-1,91,가동,729,118,125,110,112,330,53,224,186,199,188,521,713,30,A,23,8573,0,2019-01-02 23:20:36
240,2019-01-02,23:22:42,-1,92,가동,729,123,125,110,112,331,54,225,188,202,190,521,704,30,A,23,8573,0,2019-01-02 23:22:42
241,2019-01-02,23:24:48,-1,93,가동,729,123,126,110,112,331,55,226,190,203,190,518,716,30,A,23,8573,0,2019-01-02 23:24:48
242,2019-01-02,23:26:51,-1,94,가동,729,124,124,110,112,331,54,228,191,205,192,519,714,30,A,23,8573,0,2019-01-02 23:26:51
243,2019-01-02,23:28:55,-1,95,가동,730,122,123,110,112,330,51,230,193,207,194,522,715,31,A,23,8573,0,2019-01-02 23:28:55
244,2019-01-02,23:30:53,-1,96,가동,731,120,119,110,112,331,54,233,196,209,196,526,710,30,A,23,8573,0,2019-01-02 23:30:53
245,2019-01-02,23:32:52,-1,97,가동,731,117,119,110,112,330,52,235,198,211,197,526,709,30,A,23,8573,0,2019-01-02 23:32:52
246,2019-01-02,23:34:50,-1,98,가동,732,117,119,110,112,330,52,235,199,213,199,526,712,30,A,23,8573,0,2019-01-02 23:34:50
247,2019-01-02,23:37:13,-1,99,가동,732,117,143,110,112,331,50,215,189,202,188,518,686,30,A,23,8573,0,2019-01-02 23:37:13
248,2019-01-02,23:39:13,-1,100,가동,731,141,119,110,112,331,51,228,196,207,192,520,714,30,A,23,8573,0,2019-01-02 23:39:13
250,2019-01-02,23:41:11,-1,101,가동,732,117,119,110,112,330,51,232,198,210,194,521,703,30,A,23,8573,0,2019-01-02 23:41:11
252,2019-01-02,23:43:10,-1,102,가동,731,117,119,110,112,331,51,234,199,212,198,519,714,30,A,23,8573,0,2019-01-02 23:43:10
254,2019-01-02,23:45:09,-1,103,가동,731,116,119,110,112,331,51,234,200,213,200,520,709,30,A,23,8573,0,2019-01-02 23:45:09
256,2019-01-02,23:47:08,-1,104,가동,730,117,119,110,112,331,49,234,201,214,201,521,713,30,A,23,8573,0,2019-01-02 23:47:08
258,2019-01-02,23:49:07,-1,105,가동,729,117,119,110,112,331,50,234,201,215,201,520,715,30,A,23,8573,0,2019-01-02 23:49:07
260,2019-01-02,23:51:07,-1,106,가동,729,117,119,110,112,331,50,235,202,215,202,521,713,30,A,23,8573,0,2019-01-02 23:51:07
262,2019-01-02,23:53:03,-1,107,가동,730,116,119,110,112,331,50,234,202,215,202,524,711,31,A,23,8573,0,2019-01-02 23:53:03
264,2019-01-02,23:55:02,-1,108,가동,731,117,119,110,112,330,52,234,202,215,201,523,710,31,A,23,8573,0,2019-01-02 23:55:02
266,2019-01-02,23:57:01,-1,109,가동,732,116,119,110,112,331,50,235,202,215,202,523,715,30,A,23,8573,0,2019-01-02 23:57:01
268,2019-01-02,23:59:00,-1,110,가동,733,117,119,110,112,331,50,235,202,215,203,524,709,31,A,23,8573,0,2019-01-02 23:59:00
270,2019-01-03,00:00:58,-1,111,가동,733,116,118,110,112,331,52,236,203,215,203,523,705,31,A,23,8573,0,2019-01-03 00:00:58
272,2019-01-03,00:02:57,-1,112,가동,733,116,119,110,112,332,48,236,204,215,201,522,708,31,A,23,8573,0,2019-01-03 00:02:57
274,2019-01-03,00:04:55,-1,113,가동,732,116,119,110,112,331,50,236,204,215,202,521,712,31,A,23,8573,0,2019-01-03 00:04:55
276,2019-01-03,00:06:54,-1,114,가동,732,116,119,110,112,331,52,237,204,215,203,519,707,31,A,23,8573,0,2019-01-03 00:06:54
278,2019-01-03,00:08:52,-1,115,가동,731,116,118,110,112,331,52,237,205,216,204,520,709,30,A,23,8573,0,2019-01-03 00:08:52
280,2019-01-03,00:10:51,-1,116,가동,731,116,119,110,112,331,50,237,204,215,204,522,693,30,A,23,8573,0,2019-01-03 00:10:51
282,2019-01-03,00:12:49,-1,117,가동,730,116,119,110,113,332,51,236,205,215,204,525,692,30,A,23,8573,0,2019-01-03 00:12:49
284,2019-01-03,00:14:49,-1,118,가동,730,116,119,110,112,332,51,237,205,215,205,523,710,31,A,23,8573,0,2019-01-03 00:14:49
286,2019-01-03,00:16:48,-1,119,가동,730,116,119,110,112,332,48,237,205,216,205,524,710,30,A,23,8573,0,2019-01-03 00:16:48
288,2019-01-03,00:18:46,-1,120,가동,729,117,119,110,112,331,49,236,205,216,205,522,705,31,A,23,8573,0,2019-01-03 00:18:46
290,2019-01-03,00:20:44,-1,121,가동,728,116,119,110,113,331,50,236,205,216,205,522,712,31,A,23,8573,0,2019-01-03 00:20:44
292,2019-01-03,00:22:43,-1,122,가동,729,117,119,110,112,331,48,237,205,216,206,522,712,31,A,23,8573,0,2019-01-03 00:22:43
294,2019-01-03,00:24:42,-1,123,가동,731,117,118,110,112,331,52,237,205,216,207,521,714,31,A,23,8573,0,2019-01-03 00:24:42
296,2019-01-03,00:26:41,-1,124,가동,732,117,119,110,112,331,49,237,205,216,208,524,709,31,A,23,8573,0,2019-01-03 00:26:41
298,2019-01-03,00:28:40,-1,125,가동,733,116,119,110,112,330,55,238,205,216,209,526,707,31,A,23,8573,0,2019-01-03 00:28:40
299,2019-01-03,00:30:42,-1,126,가동,732,117,122,110,112,331,52,236,204,215,208,524,696,31,A,23,8573,0,2019-01-03 00:30:42
301,2019-01-03,00:32:46,-1,127,가동,732,120,124,110,112,331,53,234,203,214,207,523,694,31,A,23,8573,0,2019-01-03 00:32:46
303,2019-01-03,00:34:50,-1,128,가동,732,122,124,110,112,332,55,234,202,214,206,522,704,32,A,23,8573,0,2019-01-03 00:34:50
306,2019-01-03,00:38:59,-1,129,가동,731,122,124,110,112,310,53,147,166,168,162,490,712,32,A,23,8573,0,2019-01-03 00:38:59
308,2019-01-03,00:41:06,-1,130,가동,729,181,125,110,112,331,51,201,179,184,180,510,709,32,A,23,8573,0,2019-01-03 00:41:06
309,2019-01-03,00:43:12,-1,131,가동,729,123,126,110,112,330,53,218,185,194,191,520,696,32,A,23,8573,0,2019-01-03 00:43:12
311,2019-01-03,00:45:18,-1,132,가동,729,124,126,110,112,330,52,224,189,200,196,521,710,32,A,23,8573,0,2019-01-03 00:45:18
313,2019-01-03,00:47:22,-1,133,가동,731,123,124,110,112,331,52,228,193,204,200,521,716,32,A,23,8573,0,2019-01-03 00:47:22
315,2019-01-03,00:49:27,-1,134,가동,733,122,125,110,112,330,54,229,194,206,201,524,712,32,A,23,8573,0,2019-01-03 00:49:27
317,2019-01-03,00:51:31,-1,135,가동,734,122,124,110,112,332,56,230,196,208,202,525,702,32,A,23,8573,0,2019-01-03 00:51:31
319,2019-01-03,00:53:36,-1,136,가동,734,122,125,110,112,330,55,230,196,208,202,524,716,32,A,23,8573,0,2019-01-03 00:53:36
321,2019-01-03,00:55:40,-1,137,가동,733,123,123,110,112,330,56,232,198,210,204,524,714,32,A,23,8573,0,2019-01-03 00:55:40
323,2019-01-03,00:57:43,-1,138,가동,733,121,124,110,112,331,54,232,198,211,204,525,713,32,A,23,8573,0,2019-01-03 00:57:43
325,2019-01-03,00:59:48,-1,139,가동,732,122,125,110,112,330,55,232,198,211,203,530,705,31,A,23,8573,0,2019-01-03 00:59:48
327,2019-01-03,01:01:52,-1,140,가동,732,123,124,110,112,331,53,233,199,212,204,531,705,31,A,23,8573,0,2019-01-03 01:01:52
329,2019-01-03,01:03:55,-1,141,가동,730,121,123,110,112,330,54,233,200,212,205,532,705,31,A,23,8573,0,2019-01-03 01:03:55
331,2019-01-03,01:06:00,-1,142,가동,730,121,124,110,112,330,56,232,200,212,206,531,713,32,A,23,8573,0,2019-01-03 01:06:00
333,2019-01-03,01:08:01,-1,143,가동,730,122,122,110,112,331,52,234,200,213,208,531,710,31,A,23,8573,0,2019-01-03 01:08:01
335,2019-01-03,01:10:04,-1,144,가동,728,120,123,110,112,330,53,234,200,213,209,531,695,31,A,23,8573,0,2019-01-03 01:10:04
337,2019-01-03,01:12:09,-1,145,가동,728,120,125,110,112,331,54,232,200,212,209,529,710,31,A,23,8573,0,2019-01-03 01:12:09
339,2019-01-03,01:14:12,-1,146,가동,730,123,123,110,112,331,54,233,200,212,208,531,711,32,A,23,8573,0,2019-01-03 01:14:12
341,2019-01-03,01:16:15,-1,147,가동,731,121,123,110,112,330,53,233,201,213,208,532,711,32,A,23,8573,0,2019-01-03 01:16:15
343,2019-01-03,01:18:21,-1,148,가동,729,121,125,110,112,331,54,232,200,213,208,531,708,32,A,23,8573,0,2019-01-03 01:18:21
345,2019-01-03,01:20:28,-1,149,가동,726,123,128,110,112,331,56,230,199,212,207,526,710,32,A,23,8573,0,2019-01-03 01:20:28
347,2019-01-03,01:22:33,-1,150,가동,722,126,125,110,112,330,54,231,199,212,206,527,693,32,A,23,8573,0,2019-01-03 01:22:33
350,2019-01-03,01:25:59,-1,151,가동,730,122,205,110,112,331,49,172,174,181,176,503,711,32,A,23,8573,0,2019-01-03 01:25:59
352,2019-01-03,01:27:57,-1,152,가동,730,203,119,110,112,331,52,214,187,195,190,519,712,32,A,23,8573,0,2019-01-03 01:27:57
353,2019-01-03,01:29:58,-1,153,가동,730,117,121,110,112,331,50,227,193,203,198,524,710,32,A,23,8573,0,2019-01-03 01:29:58
355,2019-01-03,01:32:01,-1,154,가동,731,118,123,110,112,331,51,231,195,207,201,524,681,32,A,23,8573,0,2019-01-03 01:32:01
357,2019-01-03,01:34:06,-1,155,가동,731,121,125,110,112,330,53,231,196,208,203,523,715,32,A,23,8573,0,2019-01-03 01:34:06
359,2019-01-03,01:36:11,-1,156,가동,731,123,125,110,112,330,52,231,196,209,204,524,707,32,A,23,8573,0,2019-01-03 01:36:11
360,2019-01-03,01:38:15,-1,157,가동,731,123,124,110,112,330,52,232,198,211,206,526,713,32,A,23,8573,0,2019-01-03 01:38:15
361,2019-01-03,01:40:19,-1,158,가동,731,122,124,110,112,331,54,233,199,212,208,528,706,32,A,23,8573,0,2019-01-03 01:40:19
362,2019-01-03,01:42:22,-1,159,가동,731,121,123,110,112,331,53,233,199,212,209,527,706,32,A,23,8573,0,2019-01-03 01:42:22
363,2019-01-03,01:44:25,-1,160,가동,730,121,124,110,112,330,53,233,199,213,209,527,701,32,A,23,8573,0,2019-01-03 01:44:25
364,2019-01-03,01:46:33,-1,161,가동,729,122,124,110,112,331,53,233,200,213,209,526,709,31,A,23,8573,0,2019-01-03 01:46:33
366,2019-01-03,01:48:36,-1,162,가동,729,121,126,110,112,330,52,231,199,212,207,527,714,31,A,23,8573,0,2019-01-03 01:48:36
368,2019-01-03,01:50:42,-1,163,가동,729,124,126,110,112,332,55,230,199,212,206,528,704,31,A,23,8573,0,2019-01-03 01:50:42
370,2019-01-03,01:52:47,-1,164,가동,729,124,125,110,112,332,53,231,199,212,206,527,711,31,A,23,8573,0,2019-01-03 01:52:47
372,2019-01-03,01:54:49,-1,165,가동,730,122,122,110,112,332,50,234,201,214,208,529,712,31,A,23,8573,0,2019-01-03 01:54:49
374,2019-01-03,01:56:54,-1,166,가동,731,120,125,110,112,331,54,232,200,213,207,526,711,31,A,23,8573,0,2019-01-03 01:56:54
376,2019-01-03,01:59:00,-1,167,가동,731,123,126,110,112,331,54,232,199,212,206,529,708,31,A,23,8573,0,2019-01-03 01:59:00
379,2019-01-03,02:03:08,-1,169,가동,731,121,122,110,112,331,54,236,200,214,207,530,692,31,A,23,8573,0,2019-01-03 02:03:08
381,2019-01-03,02:05:12,-1,170,가동,731,120,125,110,112,330,54,234,200,214,207,530,716,32,A,23,8573,0,2019-01-03 02:05:12
383,2019-01-03,02:07:15,-1,171,가동,731,123,123,110,112,330,53,234,200,214,206,530,707,32,A,23,8573,0,2019-01-03 02:07:15
385,2019-01-03,02:09:19,-1,172,가동,730,121,124,110,112,330,51,234,201,214,206,528,705,31,A,23,8573,0,2019-01-03 02:09:19
387,2019-01-03,02:11:36,-1,173,가동,729,122,124,110,113,330,51,234,201,214,206,531,714,32,A,23,8573,0,2019-01-03 02:11:36
389,2019-01-03,02:13:29,-1,174,가동,729,122,123,110,112,330,55,234,201,214,206,530,689,32,A,23,8573,0,2019-01-03 02:13:29
391,2019-01-03,02:15:29,-1,175,가동,729,121,122,110,112,331,51,236,202,215,207,529,705,32,A,23,8573,0,2019-01-03 02:15:29
393,2019-01-03,02:17:35,-1,176,가동,729,120,125,110,112,332,53,233,201,214,206,530,718,31,A,23,8573,0,2019-01-03 02:17:35
395,2019-01-03,02:19:36,-1,177,가동,729,123,123,110,112,331,53,235,202,214,207,529,713,32,A,23,8573,0,2019-01-03 02:19:36
397,2019-01-03,02:21:42,-1,178,가동,730,121,124,110,112,330,52,234,201,214,207,530,709,32,A,23,8573,0,2019-01-03 02:21:42
399,2019-01-03,02:23:43,-1,179,가동,731,121,123,110,112,330,53,235,202,214,207,527,696,32,A,23,8573,0,2019-01-03 02:23:43
401,2019-01-03,02:25:49,-1,180,가동,732,121,126,110,112,331,55,232,200,214,207,528,705,32,A,23,8573,0,2019-01-03 02:25:49
403,2019-01-03,02:27:51,-1,181,가동,732,124,123,110,112,331,52,234,201,214,207,530,712,32,A,23,8573,0,2019-01-03 02:27:51
405,2019-01-03,02:29:56,-1,182,가동,732,121,124,110,112,331,55,235,201,215,208,527,706,32,A,23,8573,0,2019-01-03 02:29:56
407,2019-01-03,02:32:00,-1,183,가동,732,122,124,110,112,331,54,234,201,214,209,527,711,32,A,23,8573,0,2019-01-03 02:32:00
409,2019-01-03,02:34:06,-1,184,가동,731,122,126,110,112,331,56,233,201,213,208,528,716,32,A,23,8573,0,2019-01-03 02:34:06
411,2019-01-03,02:36:26,-1,185,가동,731,124,123,110,112,332,54,235,202,214,209,528,706,31,A,23,8573,0,2019-01-03 02:36:26
413,2019-01-03,02:38:14,-1,186,가동,730,121,124,110,112,331,55,235,202,215,208,530,713,30,A,23,8573,0,2019-01-03 02:38:14
415,2019-01-03,02:40:17,-1,187,가동,730,122,123,110,112,331,54,234,202,215,209,531,714,30,A,23,8573,0,2019-01-03 02:40:17
417,2019-01-03,02:42:20,-1,188,가동,729,121,123,110,112,331,53,235,203,215,210,531,716,31,A,23,8573,0,2019-01-03 02:42:20
420,2019-01-03,02:45:45,-1,189,가동,729,121,204,110,112,331,50,186,176,184,180,501,711,31,A,23,8573,0,2019-01-03 02:45:45
